country,year,S_proxy,N_proxy,R_proxy,Crisis,_N_stability,N_noise,_S,_N_raw,_N,_R,E
IND,2023,0.47511014342308,-0.635076940059662,,0.1824571594539644,0.13349010360025887,0.8665098963997411,0.4917135977826384,0.9255123728308303,0.9255123728308303,,
IND,2024,,,,0.147651775486826,0.5,0.5,0.5,0.5,0.5,,
JPN,1996,0.910290777683258,1.16188979148865,4.37,0.0931699820712029,0.9271256034372922,0.07287439656270778,0.5847780995327096,0.06384385189230138,0.06384385189230138,0.3920467278234408,1.5
JPN,1997,,,9.16,0.0126097706539355,0.5,0.5,0.5,0.5,0.5,0.48732987700198227,0.48732987700198227
JPN,1998,1.01681685447693,1.24767482280731,13.4,0.066901290430703,1.0,0.0,0.6259159882293822,0.0,1e-09,0.4376972521026455,1.5
JPN,1999,,,21.4,0.1170648464163801,0.5,0.5,0.5,0.5,0.5,0.5532043090491356,0.5532043090491356
JPN,2000,1.14183568954468,1.19755268096924,29.9907,0.133828934179754,0.932827799623733,0.06717220037626703,0.6939304540998104,0.06254710517303433,0.06254710517303433,0.604718355522716,1.5
JPN,2001,,,38.5321,0.1370027752081405,0.5,0.5,0.5,0.5,0.5,0.6771550637685122,0.6771550637685122
JPN,2002,1.0168479681015,1.17602252960205,46.5942,0.1461747013471143,0.9877562770619482,0.01224372293805176,0.617427513143915,0.00950716904463155,0.00950716904463155,0.7629701370948514,1.5
JPN,2003,1.15746104717255,1.0271201133728,48.4353,0.112827090815803,0.9950809338077772,0.004919066192222821,0.6814688690377894,0.002295603028755487,0.002295603028755487,0.7345953237877777,1.5
JPN,2004,1.34332299232483,1.02831530570984,62.3939,0.100428669410153,1.0,0.0,0.7360551450726048,0.0,1e-09,0.9445726734824949,1.5
JPN,2005,1.28548622131348,1.03576946258545,66.9211,0.1141473034382214,1.0,0.0,0.7520514830641247,0.0,1e-09,0.9416371362205088,1.5
JPN,2006,1.5849609375,1.13833451271057,68.6853,0.0875322441960447,1.0,0.0,0.9071563347918031,0.0,1e-09,0.9463841017390815,1.5
JPN,2007,1.44125950336456,1.01037454605103,74.3,0.0969980272750672,1.0,0.0,0.8391516145093767,0.0,1e-09,0.9880783144016531,1.5
JPN,2008,1.45174884796143,0.894625246524811,75.4,0.0309960569175369,0.9480054022438781,0.05199459775612192,0.8383677581770519,0.04324476625461049,0.04324476625461049,0.9612187010954617,1.5
JPN,2009,1.45010435581207,0.976251900196075,78.0,0.1676418364758615,0.9689744653387445,0.03102553466125546,0.8668404305846394,0.01486360384788735,0.01486360384788735,0.9490691291591742,1.5
JPN,2010,1.52235090732574,0.879353165626526,78.21,0.1364121603758883,0.9845415561624216,0.01545844383757844,0.8814719709934078,0.010069509704182081,0.010069509704182081,0.923025084238113,1.5
JPN,2011,1.46691274642944,0.99509197473526,79.0541,0.1136227808050622,0.9830415707813038,0.01695842921869617,0.8749534289891051,0.00800478186198692,0.00800478186198692,0.9175611279085054,1.5
JPN,2012,1.40798962116241,0.948442876338959,79.4964,0.102203225522163,0.9512845445411923,0.04871545545880773,0.8655234270807316,0.03765609332851619,0.03765609332851619,0.9039585182091836,1.5
JPN,2013,1.61050939559937,1.01914191246033,88.2194,0.0832481043907614,0.9872233051968476,0.012776694803152355,0.9554306455499157,0.009650365789120013,0.009650365789120013,0.9874433914410202,1.5
JPN,2014,1.80541300773621,0.96859735250473,89.1068,0.0379613356766265,0.9379653363583692,0.062034663641630794,1.0,0.045944118248300456,0.045944118248300456,0.9804906967904804,1.5
JPN,2015,1.75316548347473,1.05422055721283,91.058,0.0602360184710108,0.9561860209861386,0.043813979013861415,1.0,0.020390514717241,0.020390514717241,0.9925753827542656,1.5
JPN,2016,1.78482556343079,0.968189001083374,93.1827,0.1063629422244855,0.9238555108345486,0.07614448916545136,1.0,0.05289791563733663,0.05289791563733663,0.9874700677335913,1.5
JPN,2017,1.57989025115967,1.10012805461884,91.7265,0.0757900101936789,1.0,0.0,0.9363070192314561,0.0,1e-09,0.9918923796352278,1.5
JPN,2018,1.63458871841431,1.03756272792816,88.7464,0.0505452700989094,1.0,0.0,0.9906153626658593,0.0,1e-09,0.9268320706384443,1.5
JPN,2019,1.55003654956818,1.01981234550476,92.7304,0.0765611920308036,1.0,0.0,0.9612065788547656,0.0,1e-09,0.9911253460363859,1.5
JPN,2020,1.5473005771637,1.02614521980286,90.2195,0.1012497917013841,1.0,0.0,0.9799032712015114,0.0,1e-09,0.8765237381175852,1.5
JPN,2021,1.36116814613342,1.0155017375946,82.9141,0.1116676389699155,1.0,0.0,0.918400030208167,0.0,1e-09,0.3944102474367015,1.5
JPN,2022,1.61941540241241,1.0326372385025,84.9234,0.0248851390861255,1.0,0.0,1.0,0.0,1e-09,0.6093763421347629,1.5
JPN,2023,1.63126504421234,0.951136231422424,86.9815,0.063406682966582,1.0,0.0,1.0,0.0,1e-09,0.4218275458168043,1.5
JPN,2024,,,,0.0369268408176215,0.5,0.5,0.5,0.5,0.5,,
RUS,1996,-0.452226608991623,-1.17785394191742,0.27,1.0,0.0,1.0,0.0,1.0,1.0,0.02156390738290937,0.0
RUS,1997,,,0.473,0.638066463440295,0.5,0.5,0.5,0.5,0.5,0.02244831557361258,0.02244831557361258
RUS,1998,-0.662553489208221,-1.08974099159241,0.813,1.0,0.020964152358163547,0.9790358476418365,0.0,0.9904505448733624,0.9904505448733624,0.02172871329665064,0.0
RUS,1999,,,1.02,1.0,0.5,0.5,0.5,0.5,0.5,0.013447570366348633,0.013447570366348633
RUS,2000,-0.673456251621246,-1.39924204349518,1.97723,0.93993803279352,0.0,1.0,0.0,1.0,1.0,0.01603578012048997,0.0
RUS,2001,,,2.94437,0.97385036058579,0.5,0.5,0.5,0.5,0.5,0.022008311457847745,0.022008311457847745
RUS,2002,-0.376179724931717,-0.724512279033661,4.12827,0.689436539572315,0.10196282526610824,0.8980371747338918,0.0,0.9512201494118058,0.9512201494118058,0.022581574553089432,0.0
RUS,2003,-0.499138176441193,-1.19315183162689,8.29886,0.58316465114333,0.060045636270993887,0.9399543637290061,0.0,0.9719782293832162,0.9719782293832162,0.07191428697145819,0.0
RUS,2004,-0.484211027622223,-1.51459443569183,12.8594,0.44443078663108,0.0,1.0,0.0,1.0,1.0,0.13445644634804557,0.0
RUS,2005,-0.526238322257996,-1.2677013874054,15.2267,0.534265197536745,0.0,1.0,0.0,1.0,1.0,0.15305582845958518,0.0
RUS,2006,-0.468877643346786,-0.908794343471527,18.0233,0.3834327273946314,0.034152123346135925,0.9658478766538641,0.0,0.9841366036883505,0.9841366036883505,0.1882160615195105,0.0
RUS,2007,-0.412203580141068,-0.863382518291473,24.66,0.35036493443054,0.06536339426271873,0.9346366057372812,0.0,0.969476467304258,0.969476467304258,0.2676979454400685,0.0
RUS,2008,-0.416781842708588,-0.749933898448944,32.0,0.6055383892022099,0.08496200814252872,0.9150379918574713,0.0,0.959413632897439,0.959413632897439,0.35480242566510173,0.0
RUS,2009,-0.497236013412476,-0.969926595687866,42.55,0.48236647882059,0.07932495142965379,0.9206750485703462,0.0,0.9619972817172535,0.9619972817172535,0.46977542825466784,0.0
RUS,2010,-0.601686894893646,-0.929458737373352,49.0,0.2424696151275124,0.07855531840334255,0.9214446815966575,0.0,0.9628252480340038,0.9628252480340038,0.4855859228753276,0.0
RUS,2011,-0.601444661617279,-0.998262107372284,58.0,0.3220232429662845,0.06787466180411914,0.9321253381958808,0.0,0.9679615455717377,0.9679615455717377,0.5715952412251873,0.0
RUS,2012,-0.534914612770081,-0.817712664604187,66.0,0.153737150399574,0.10204358565128704,0.897956414348713,0.0,0.9506340408070199,0.9506340408070199,0.6691200779523585,0.0
RUS,2013,-0.452954411506653,-0.736093640327454,67.97,0.2376855131104739,0.11079299900305958,0.8892070009969404,0.0,0.9466950260403948,0.9466950260403948,0.6396680218285747,0.0
RUS,2014,-0.195760622620583,-0.943617463111877,70.5176,0.2911705919327535,0.011833270893102548,0.9881667291068974,0.006140610877366461,0.994545834580276,0.994545834580276,0.658960152452511,0.00406860874502445
RUS,2015,-0.332078844308853,-1.03222346305847,70.0992,0.67672025264202,0.0,1.0,0.0,1.0,1.0,0.6255984399785439,0.0
RUS,2016,-0.324105769395828,-0.947688162326813,73.0914,0.252122381477397,0.0027559067945721596,0.9972440932054278,0.0,0.9987265470605097,0.9987265470605097,0.6363131644993727,0.0
RUS,2017,-0.191041514277458,-0.642759621143341,76.0081,0.0841664722061165,0.032903519433558806,0.9670964805664412,0.029069895309735028,0.9848983852433099,0.9848983852433099,0.7014037370584717,0.02070237245958079
RUS,2018,-0.103785149753094,-0.538330912590027,80.8647,0.0439148618239425,0.11838870175983172,0.8816112982401683,0.09646934033663043,0.9424352204342027,0.9424352204342027,0.771900130159971,0.07901306609485996
RUS,2019,0.0241736769676208,-0.551088750362396,82.6422,0.123518330380088,0.11397559173008642,0.8860244082699136,0.06803563148600944,0.8960863775378786,0.8960863775378786,0.7649127653637016,0.058076234978842046
RUS,2020,-0.111088737845421,-0.667407393455505,84.9947,0.069082968618948,0.04437245158937242,0.9556275484106276,0.08601479603563576,0.9794946885194089,0.9794946885194089,0.7341126132160672,0.06446645135811409
RUS,2021,-0.210440874099731,-0.707898318767548,88.2138,0.2347229459788065,0.011314198526371368,0.9886858014736286,0.06873973724571328,0.9948368334365358,0.9948368334365358,0.6291860570714715,0.04347455058771543
RUS,2022,-0.696263790130615,-1.00599670410156,90.418,,0.0,1.0,0.0,1.0,1.0,0.7926647284607543,0.0
RUS,2023,-0.712461888790131,-1.13433384895325,92.245,,0.0,1.0,0.0,1.0,1.0,0.7355783989675763,0.0
RUS,2024,,,94.365,,0.5,0.5,0.5,0.5,0.5,1.0,1.0
USA,1996,1.52492046356201,0.935005784034729,16.4,0.0465602099967205,0.8326646326082301,0.1673353673917699,0.8600807094762852,0.16145177973508024,0.16145177973508024,1.0,1.5
USA,1997,,,21.6,0.0168844968653675,0.5,0.5,0.5,0.5,0.5,1.0,1.0
USA,1998,1.6985274553299,0.879612982273102,30.1,0.022386045062818,0.8469100048569664,0.15308999514303356,0.925175754095574,0.1543849579590819,0.1543849579590819,0.9895900461012245,1.5
USA,1999,,,35.8,0.009401359848679,0.5,0.5,0.5,0.5,0.5,0.9345829664108694,0.9345829664108694
USA,2000,1.72488653659821,1.08280909061432,43.0792,0.0688428635749645,0.887814510017694,0.11218548998230604,0.9553089429866128,0.10973868739780072,0.10973868739780072,0.8797636065448864,1.5
USA,2001,,,49.0808,0.0413085559427035,0.5,0.5,0.5,0.5,0.5,0.8713497074307943,0.8713497074307943
USA,2002,1.62092781066895,0.285476922988892,58.7854,0.0206984186746995,0.5726944411623186,0.4273055588376814,0.9065297157728132,0.45077157185690225,0.45077157185690225,0.97552229463995,1.5
USA,2003,1.54012453556061,0.0804403498768806,61.6971,0.0135047486680575,0.5964004945372705,0.4035995054627295,0.8596844333831917,0.41574897366235647,0.41574897366235647,0.9535570297599733,1.5
USA,2004,1.74025785923004,-0.233039826154709,64.7583,0.033861834654586,0.4878291152031412,0.5121708847968588,0.9120531806701362,0.5202651861923755,0.5202651861923755,0.9832414559964334,1.5
USA,2005,1.53101277351379,-0.0605432577431202,67.9681,0.069637342274775,0.5121071313954869,0.4878928686045131,0.8668104756265962,0.4941312532021032,0.4941312532021032,0.9576087816835706,1.5
USA,2006,1.5816855430603,0.49083548784256,68.9312,0.0612972050352019,0.7133709369538187,0.2866290630461813,0.9056789374649931,0.28304356160953126,0.28304356160953126,0.9500640496505338,1.5
USA,2007,1.64327275753021,0.374478042125702,75.0,0.042633624075069,0.6834228516225506,0.31657714837744944,0.934045671157516,0.32809273299746144,0.32809273299746144,0.9982367805231903,1.5
USA,2008,1.60507559776306,0.582659542560577,74.0,0.09195501483255,0.7842898309216889,0.2157101690783111,0.9130675309377597,0.2170380082343056,0.2170380082343056,0.9416568857589984,1.5
USA,2009,1.50298464298248,0.447313606739044,71.0,0.1177773133149873,0.7271828225592255,0.2728171774407745,0.8929285059115486,0.2722784670310119,0.2722784670310119,0.8544272136068034,1.5
USA,2010,1.55227208137512,0.438403934240341,71.69,0.017997827880505,0.7636817008486796,0.2363182991513204,0.8957991476975349,0.24233075799570242,0.24233075799570242,0.8253837514039686,1.5
USA,2011,1.5137984752655,0.591247260570526,69.7295,0.0578420784311,0.7976328056821514,0.20236719431784855,0.8974763043588475,0.20248777328365436,0.20248777328365436,0.7643371237018536,1.5
USA,2012,1.5213223695755,0.632442116737366,74.7,0.0034668632630334,0.7993382510960024,0.20066174890399757,0.9219954945992097,0.2010062163582508,0.2010062163582508,0.8205007743035617,1.5
USA,2013,1.51647663116455,0.643072605133057,71.4,0.0267583672186415,0.7994430738498715,0.20055692615012854,0.9081674906775009,0.21041757094042932,0.21041757094042932,0.6985769039569681,1.5
USA,2014,1.46162545681,0.582419633865356,73.0,0.0188888511295915,0.750930090485734,0.249069909514266,0.8411253139534107,0.23751717987231652,0.23751717987231652,0.7018973107629588,1.5
USA,2015,1.43219923973083,0.662890195846558,74.5542,0.0940686432223774,0.7731073949068419,0.22689260509315812,0.8479694430670691,0.20972975217847498,0.20972975217847498,0.7036030146710759,1.5
USA,2016,1.44050490856171,0.385635316371918,85.5444,0.036920839714732,0.6437801601974326,0.35621983980256744,0.8425148408556471,0.3404925301899793,0.3404925301899793,0.8539674186280615,1.5
USA,2017,1.51742815971375,0.262138307094574,87.2749,0.0065055001829805,0.5366756137279596,0.4633243862720404,0.9043080855043035,0.47108829750298886,0.47108829750298886,0.9096232402002543,1.5
USA,2018,1.53697216510773,0.38623908162117,88.4989,0.0221291648464085,0.6478928555247001,0.3521071444752999,0.9404055347048683,0.37029372687093753,0.37029372687093753,0.9219669203195512,1.5
USA,2019,1.45341503620148,0.118298575282097,89.4303,0.0093894962369895,0.4948430117522338,0.5051569882477662,0.9046487254725305,0.5093645447324593,0.5093645447324593,0.9171256099607802,1.5
USA,2020,1.27459323406219,-0.0278997328132391,90.3447,0.0383207801846855,0.4067555184463369,0.593244481553663,0.8329112778949183,0.6073529957432394,0.6073529957432394,0.8799362845954735,1.2067263360932892
USA,2021,1.2975310087204,-0.0144246527925134,91.2684,0.134892943181871,0.41601493459822214,0.5839850654017779,0.8839958316310825,0.5844307202043385,0.5844307202043385,0.76450431812594,1.1563708188560022
USA,2022,1.25549554824829,0.008700686506927,92.2016,0.3001399910260605,0.4561234754240065,0.5438765245759936,0.8496428628908859,0.5658055962749939,0.5658055962749939,0.8521619012942702,1.2796502583730334
USA,2023,1.21720099449158,0.029424749314785,93.1444,0.105816919187244,0.5008319955731116,0.49916800442688836,0.8245149421331996,0.531034716189039,0.531034716189039,0.7891905424697714,1.22534247690295
USA,2024,,,,0.0474762602426035,0.5,0.5,0.5,0.5,0.5,,
ZAF,1996,1.02049589157104,-0.379187554121017,0.842,0.2677059860426655,0.2855128964749994,0.7144871035250007,0.6341407583490632,0.7268318167049355,0.7268318167049355,0.07325077891753962,0.06390928881321319
ZAF,1997,,,1.63,0.3298888056261365,0.5,0.5,0.5,0.5,0.5,0.08436473857034606,0.08436473857034606
ZAF,1998,0.624708473682404,-0.546053230762482,2.91,0.2440272605186755,0.24898646681817754,0.7510135331818224,0.4537868441557527,0.7596344331490885,0.7596344331490885,0.09102926353707101,0.0543786332263358
ZAF,1999,,,4.12,0.159074452555849,0.5,0.5,0.5,0.5,0.5,0.0955499202150552,0.0955499202150552
ZAF,2000,0.645909368991852,-0.227864950895309,5.34856,0.1669479567999135,0.3736441757349576,0.6263558242650424,0.47160941139769885,0.6487908611048304,0.6487908611048304,0.08688181336559622,0.06315483666452726
ZAF,2001,,,6.34662,0.1850947415248044,0.5,0.5,0.5,0.5,0.5,0.08464150098831114,0.08464150098831114
ZAF,2002,0.607831418514252,-0.254789859056473,6.71032,0.3747356890498,0.32088912005792386,0.6791108799420762,0.42167924103675214,0.7184731888972897,0.7184731888972897,0.06759931672689692,0.03967472831623772
ZAF,2003,0.599580049514771,-0.312842577695847,7.00769,0.1839712070344,0.43077509895125643,0.5692249010487436,0.4216503082078313,0.5875115466966911,0.5875115466966911,0.05059615625766975,0.036312281860890604
ZAF,2004,0.559140086174011,-0.131729558110237,8.42512,0.1346019718928844,0.5307017429247235,0.4692982570752765,0.38835414287098646,0.47587207109760793,0.47587207109760793,0.06193563391110268,0.050545013001580194
ZAF,2005,0.567057847976685,-0.162092119455338,7.48854,0.0031426541117135,0.4633941221965067,0.5366058778034932,0.4162584064555997,0.5452595069955721,0.5452595069955721,0.03501270710672552,0.02672916928353634
ZAF,2006,0.325101375579834,0.0470300763845444,7.60714,0.0621953827096145,0.4979990019614319,0.5020009980385681,0.33888488437449993,0.5053515455126825,0.5053515455126825,0.03233592228668342,0.021684222364746913
ZAF,2007,0.283431172370911,0.215346544981003,8.06538,0.2088906074046939,0.603969050508664,0.396030949491336,0.295271324654543,0.41054495512020317,0.41054495512020317,0.026875252483233403,0.019329165544918692
ZAF,2008,0.332178503274918,0.049528993666172,8.43,0.3954992280027335,0.5045098060906054,0.49549019390939464,0.2929205322630471,0.5140401636423745,0.5140401636423745,0.025465291750503015,0.014511136174527947
ZAF,2009,0.310807675123215,-0.114492610096931,10.0,0.2619047619047635,0.470366385230223,0.529633614769777,0.30477734023629866,0.5456889427541305,0.5456889427541305,0.029690520936143747,0.016582703610370227
ZAF,2010,0.191702410578728,-0.0294270031154156,24.0,0.1033747779751319,0.5293575070840868,0.4706424929159132,0.24431662032057969,0.4887514109086363,0.4887514109086363,0.11119430924747283,0.055583712349225885
ZAF,2011,0.217559650540352,0.0240315701812506,33.97,0.1500426693975095,0.5372189460691722,0.4627810539308278,0.2747916149347196,0.47564673854675826,0.47564673854675826,0.176728670960957,0.10210005233506723
ZAF,2012,0.170115306973457,-0.0253867004066706,41.0,0.1868985695708684,0.48302682636243344,0.5169731736375666,0.24870858027697906,0.5410573553126696,0.5410573553126696,0.2341180769431539,0.10761737912251404
ZAF,2013,0.30602103471756,-0.0462945364415646,46.5,0.1890084550345885,0.4552258808864662,0.5447741191135338,0.29976306201996505,0.5784409954541442,0.5784409954541442,0.2709293339869987,0.1404025775925676
ZAF,2014,0.165043815970421,-0.146388962864876,49.0,0.2066414765295744,0.39795039097380297,0.6020496090261971,0.18791249297796447,0.5990608098503463,0.5990608098503463,0.28677815210571356,0.08995613902244882
ZAF,2015,0.0873290970921516,-0.220544874668121,51.9191,0.1259345474462549,0.3598042247275346,0.6401957752724654,0.18572425127511494,0.6371663610165068,0.6371663610165068,0.3072749902888245,0.08956596110302453
ZAF,2016,0.101402580738068,-0.149085000157356,54.0,0.2301454211974344,0.386701741375132,0.613298258624868,0.1879146041446536,0.6044728076503709,0.6044728076503709,0.302632571287099,0.0940804600553465
ZAF,2017,0.0707959234714508,-0.284803628921509,56.1674,0.159309327762073,0.23218371915505798,0.767816280844942,0.1632075558308999,0.7816473952351676,0.7816473952351676,0.33473168323794006,0.06989179547382861
ZAF,2018,0.103647440671921,-0.237546816468239,62.4,0.1254936324336965,0.290648702928026,0.709351297071974,0.20316389495824544,0.7563043021990536,0.7563043021990536,0.4089363277629164,0.10985141416843275
ZAF,2019,0.127971157431602,-0.2832210958004,69.6969,0.1051425377305749,0.26638669751578875,0.7336133024842113,0.12879397066920117,0.7413325207603153,0.7413325207603153,0.47463405156122934,0.08245962830915035
ZAF,2020,0.0465345233678818,-0.252867221832275,72.1128,0.0616194158075594,0.2792755621750505,0.7207244378249495,0.17097531486040687,0.7382658640880339,0.7382658640880339,0.38299374361936234,0.08869768885464549
ZAF,2021,-0.0701303705573082,-0.750981450080872,74.9686,0.130937272443568,0.0,1.0,0.14459592158339188,1.0,1.0,0.04242594729649222,0.0061346189483847055
ZAF,2022,-0.109027646481991,-0.681386351585388,75.4556,0.2519936362732405,0.07968324933768774,0.9203167506623122,0.23699024989350626,0.9622381840545615,0.9622381840545615,0.29355029764431434,0.07229868815005835
ZAF,2023,-0.256946682929993,-0.665642023086548,75.6592,0.203762192289828,0.11659347924709376,0.8834065207529063,0.16341215652309726,0.9436571609033156,0.9436571609033156,0.0,0.0
ZAF,2024,,,,0.1180576232594814,0.5,0.5,0.5,0.5,0.5,,
